rl_ID,rl_Branch,rl_Route,rl_CompleteTime,ri_Prompt,ri_Response
29767,12,32,11/21/22 6:09 AM,What is the mileage of the vehicle?,139240
29767,12,32,11/21/22 6:09 AM,Has a vehicle inspection been performed?,Yes
29767,12,32,11/21/22 6:09 AM,Is the vehicle free of engine and mechanical issues?,Yes
29767,12,32,11/21/22 6:09 AM,"If engine or mechanical issues, do you have any comments?",NULL
29767,12,32,11/21/22 6:09 AM,Have all fluid levels been checked?,Yes
29767,12,32,11/21/22 6:09 AM,Are all tires within serviceable specs?,Yes
29767,12,32,11/21/22 6:09 AM,Is the lift gate operational and safe?,Yes
29767,12,32,11/21/22 6:09 AM,Any comments?,NULL
29767,12,32,11/21/22 6:09 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29768,12,38,11/21/22 5:53 AM,What is the vehicle number?,12760
29768,12,38,11/21/22 5:53 AM,What is the mileage of the vehicle?,194648
29768,12,38,11/21/22 5:53 AM,Has a vehicle inspection been performed?,Yes
29768,12,38,11/21/22 5:53 AM,Is the vehicle free of engine and mechanical issues?,Yes
29768,12,38,11/21/22 5:53 AM,"If engine or mechanical issues, do you have any comments?",NULL
29768,12,38,11/21/22 5:53 AM,Have all fluid levels been checked?,Yes
29768,12,38,11/21/22 5:53 AM,Are all tires within serviceable specs?,Yes
29768,12,38,11/21/22 5:53 AM,Is the lift gate operational and safe?,Yes
29768,12,38,11/21/22 5:53 AM,Any comments?,NULL
29768,12,38,11/21/22 5:53 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29766,12,23,11/21/22 5:18 AM,What is the vehicle number?,13075
29766,12,23,11/21/22 5:18 AM,What is the mileage of the vehicle?,84463
29766,12,23,11/21/22 5:18 AM,Has a vehicle inspection been performed?,Yes
29766,12,23,11/21/22 5:18 AM,Is the vehicle free of engine and mechanical issues?,Yes
29766,12,23,11/21/22 5:18 AM,"If engine or mechanical issues, do you have any comments?",no
29766,12,23,11/21/22 5:18 AM,Have all fluid levels been checked?,Yes
29766,12,23,11/21/22 5:18 AM,Are all tires within serviceable specs?,Yes
29766,12,23,11/21/22 5:18 AM,Is the lift gate operational and safe?,Yes
29766,12,23,11/21/22 5:18 AM,Any comments?,NULL
29766,12,23,11/21/22 5:18 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29765,12,13,11/21/22 5:14 AM,What is the vehicle number?,12095
29765,12,13,11/21/22 5:14 AM,What is the mileage of the vehicle?,126068
29765,12,13,11/21/22 5:14 AM,Has a vehicle inspection been performed?,Yes
29765,12,13,11/21/22 5:14 AM,Is the vehicle free of engine and mechanical issues?,Yes
29765,12,13,11/21/22 5:14 AM,"If engine or mechanical issues, do you have any comments?",NULL
29765,12,13,11/21/22 5:14 AM,Have all fluid levels been checked?,Yes
29765,12,13,11/21/22 5:14 AM,Are all tires within serviceable specs?,Yes
29765,12,13,11/21/22 5:14 AM,Is the lift gate operational and safe?,Yes
29765,12,13,11/21/22 5:14 AM,Any comments?,NULL
29765,12,13,11/21/22 5:14 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29722,12,35,11/19/22 7:34 AM,What is the vehicle number?,11583
29722,12,35,11/19/22 7:34 AM,What is the mileage of the vehicle?,329217
29722,12,35,11/19/22 7:34 AM,Has a vehicle inspection been performed?,Yes
29722,12,35,11/19/22 7:34 AM,Is the vehicle free of engine and mechanical issues?,Yes
29722,12,35,11/19/22 7:34 AM,"If engine or mechanical issues, do you have any comments?",NULL
29722,12,35,11/19/22 7:34 AM,Have all fluid levels been checked?,Yes
29722,12,35,11/19/22 7:34 AM,Are all tires within serviceable specs?,Yes
29722,12,35,11/19/22 7:34 AM,Is the lift gate operational and safe?,Yes
29722,12,35,11/19/22 7:34 AM,Any comments?,NULL
29722,12,35,11/19/22 7:34 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29727,12,35,11/19/22 6:12 AM,What is the vehicle number?,11538
29727,12,35,11/19/22 6:12 AM,What is the mileage of the vehicle?,329181
29727,12,35,11/19/22 6:12 AM,Has a vehicle inspection been performed?,Yes
29727,12,35,11/19/22 6:12 AM,Is the vehicle free of engine and mechanical issues?,Yes
29727,12,35,11/19/22 6:12 AM,"If engine or mechanical issues, do you have any comments?",NULL
29727,12,35,11/19/22 6:12 AM,Have all fluid levels been checked?,Yes
29727,12,35,11/19/22 6:12 AM,Are all tires within serviceable specs?,Yes
29727,12,35,11/19/22 6:12 AM,Is the lift gate operational and safe?,Yes
29727,12,35,11/19/22 6:12 AM,Any comments?,NULL
29727,12,35,11/19/22 6:12 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29723,12,38,11/19/22 5:51 AM,What is the vehicle number?,12760
29723,12,38,11/19/22 5:51 AM,What is the mileage of the vehicle?,194528
29723,12,38,11/19/22 5:51 AM,Has a vehicle inspection been performed?,Yes
29723,12,38,11/19/22 5:51 AM,Is the vehicle free of engine and mechanical issues?,Yes
29723,12,38,11/19/22 5:51 AM,"If engine or mechanical issues, do you have any comments?",NULL
29723,12,38,11/19/22 5:51 AM,Have all fluid levels been checked?,Yes
29723,12,38,11/19/22 5:51 AM,Are all tires within serviceable specs?,Yes
29723,12,38,11/19/22 5:51 AM,Is the lift gate operational and safe?,Yes
29723,12,38,11/19/22 5:51 AM,Any comments?,NULL
29723,12,38,11/19/22 5:51 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29720,12,23,11/19/22 5:07 AM,What is the vehicle number?,13075
29720,12,23,11/19/22 5:07 AM,What is the mileage of the vehicle?,84349
29720,12,23,11/19/22 5:07 AM,Has a vehicle inspection been performed?,Yes
29720,12,23,11/19/22 5:07 AM,Is the vehicle free of engine and mechanical issues?,Yes
29720,12,23,11/19/22 5:07 AM,"If engine or mechanical issues, do you have any comments?",no
29720,12,23,11/19/22 5:07 AM,Have all fluid levels been checked?,Yes
29720,12,23,11/19/22 5:07 AM,Are all tires within serviceable specs?,Yes
29720,12,23,11/19/22 5:07 AM,Is the lift gate operational and safe?,Yes
29720,12,23,11/19/22 5:07 AM,Any comments?,no
29720,12,23,11/19/22 5:07 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29719,12,13,11/19/22 4:59 AM,What is the vehicle number?,12095
29719,12,13,11/19/22 4:59 AM,What is the mileage of the vehicle?,125913
29719,12,13,11/19/22 4:59 AM,Has a vehicle inspection been performed?,Yes
29719,12,13,11/19/22 4:59 AM,Is the vehicle free of engine and mechanical issues?,Yes
29719,12,13,11/19/22 4:59 AM,"If engine or mechanical issues, do you have any comments?",NULL
29719,12,13,11/19/22 4:59 AM,Have all fluid levels been checked?,Yes
29719,12,13,11/19/22 4:59 AM,Are all tires within serviceable specs?,Yes
29719,12,13,11/19/22 4:59 AM,Is the lift gate operational and safe?,Yes
29719,12,13,11/19/22 4:59 AM,Any comments?,NULL
29719,12,13,11/19/22 4:59 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29721,12,32,11/19/22 4:32 AM,What is the vehicle number?,12676
29721,12,32,11/19/22 4:32 AM,What is the mileage of the vehicle?,131200
29721,12,32,11/19/22 4:32 AM,Has a vehicle inspection been performed?,Yes
29721,12,32,11/19/22 4:32 AM,Is the vehicle free of engine and mechanical issues?,Yes
29721,12,32,11/19/22 4:32 AM,"If engine or mechanical issues, do you have any comments?",NULL
29721,12,32,11/19/22 4:32 AM,Have all fluid levels been checked?,Yes
29721,12,32,11/19/22 4:32 AM,Are all tires within serviceable specs?,Yes
29721,12,32,11/19/22 4:32 AM,Is the lift gate operational and safe?,Yes
29721,12,32,11/19/22 4:32 AM,Any comments?,j
29721,12,32,11/19/22 4:32 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29718,12,3,11/19/22 4:03 AM,What is the vehicle number?,12096
29718,12,3,11/19/22 4:03 AM,What is the mileage of the vehicle?,136906
29718,12,3,11/19/22 4:03 AM,Has a vehicle inspection been performed?,Yes
29718,12,3,11/19/22 4:03 AM,Is the vehicle free of engine and mechanical issues?,Yes
29718,12,3,11/19/22 4:03 AM,"If engine or mechanical issues, do you have any comments?",NULL
29718,12,3,11/19/22 4:03 AM,Have all fluid levels been checked?,Yes
29718,12,3,11/19/22 4:03 AM,Are all tires within serviceable specs?,Yes
29718,12,3,11/19/22 4:03 AM,Is the lift gate operational and safe?,Yes
29718,12,3,11/19/22 4:03 AM,Any comments?,NULL
29718,12,3,11/19/22 4:03 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29685,12,32,11/18/22 8:58 AM,What is the vehicle number?,p 
29685,12,32,11/18/22 8:58 AM,What is the mileage of the vehicle?,p
29685,12,32,11/18/22 8:58 AM,Has a vehicle inspection been performed?,Yes
29685,12,32,11/18/22 8:58 AM,Is the vehicle free of engine and mechanical issues?,Yes
29685,12,32,11/18/22 8:58 AM,"If engine or mechanical issues, do you have any comments?",NULL
29685,12,32,11/18/22 8:58 AM,Have all fluid levels been checked?,Yes
29685,12,32,11/18/22 8:58 AM,Are all tires within serviceable specs?,Yes
29685,12,32,11/18/22 8:58 AM,Is the lift gate operational and safe?,Yes
29685,12,32,11/18/22 8:58 AM,Any comments?,NULL
29685,12,32,11/18/22 8:58 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29674,12,3,11/18/22 6:01 AM,What is the vehicle number?,12096
29674,12,3,11/18/22 6:01 AM,What is the mileage of the vehicle?,136738
29674,12,3,11/18/22 6:01 AM,Has a vehicle inspection been performed?,Yes
29674,12,3,11/18/22 6:01 AM,Is the vehicle free of engine and mechanical issues?,Yes
29674,12,3,11/18/22 6:01 AM,"If engine or mechanical issues, do you have any comments?",NULL
29674,12,3,11/18/22 6:01 AM,Have all fluid levels been checked?,Yes
29674,12,3,11/18/22 6:01 AM,Are all tires within serviceable specs?,Yes
29674,12,3,11/18/22 6:01 AM,Is the lift gate operational and safe?,Yes
29674,12,3,11/18/22 6:01 AM,Any comments?,NULL
29674,12,3,11/18/22 6:01 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29678,12,38,11/18/22 5:59 AM,What is the vehicle number?,12760
29678,12,38,11/18/22 5:59 AM,What is the mileage of the vehicle?,194418
29678,12,38,11/18/22 5:59 AM,Has a vehicle inspection been performed?,Yes
29678,12,38,11/18/22 5:59 AM,Is the vehicle free of engine and mechanical issues?,Yes
29678,12,38,11/18/22 5:59 AM,"If engine or mechanical issues, do you have any comments?",NULL
29678,12,38,11/18/22 5:59 AM,Have all fluid levels been checked?,Yes
29678,12,38,11/18/22 5:59 AM,Are all tires within serviceable specs?,Yes
29678,12,38,11/18/22 5:59 AM,Is the lift gate operational and safe?,Yes
29678,12,38,11/18/22 5:59 AM,Any comments?,NULL
29678,12,38,11/18/22 5:59 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29676,12,23,11/18/22 5:33 AM,What is the vehicle number?,13075
29676,12,23,11/18/22 5:33 AM,What is the mileage of the vehicle?,84236
29676,12,23,11/18/22 5:33 AM,Has a vehicle inspection been performed?,Yes
29676,12,23,11/18/22 5:33 AM,Is the vehicle free of engine and mechanical issues?,Yes
29676,12,23,11/18/22 5:33 AM,"If engine or mechanical issues, do you have any comments?",no
29676,12,23,11/18/22 5:33 AM,Have all fluid levels been checked?,Yes
29676,12,23,11/18/22 5:33 AM,Are all tires within serviceable specs?,Yes
29676,12,23,11/18/22 5:33 AM,Is the lift gate operational and safe?,Yes
29676,12,23,11/18/22 5:33 AM,Any comments?,no
29676,12,23,11/18/22 5:33 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
29684,12,35,11/18/22 5:20 AM,What is the vehicle number?,11282
29684,12,35,11/18/22 5:20 AM,What is the mileage of the vehicle?,296430
29684,12,35,11/18/22 5:20 AM,Has a vehicle inspection been performed?,Yes
29684,12,35,11/18/22 5:20 AM,Is the vehicle free of engine and mechanical issues?,Yes
29684,12,35,11/18/22 5:20 AM,"If engine or mechanical issues, do you have any comments?",NULL
29684,12,35,11/18/22 5:20 AM,Have all fluid levels been checked?,Yes
29684,12,35,11/18/22 5:20 AM,Are all tires within serviceable specs?,Yes
29684,12,35,11/18/22 5:20 AM,Is the lift gate operational and safe?,Yes
29684,12,35,11/18/22 5:20 AM,Any comments?,NULL
29684,12,35,11/18/22 5:20 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
